Row ID,Order ID,Order Date,Ship Date,Ship Month,Ship Mode,Customer ID,Customer Name,Gender,Segment,Contact ID,Addressline,Contact,Email,Postal Code,City,State,Country,Region,Market,Product ID,Category ID,Category,Sub Category ID,Sub-Category,Product Name,Unit Price,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
3399,ORD-2018-3399,22-Feb-18,24-Feb-18,February,Standard Class,CUST-2018-3399,Edi Mansur,Female,Consumer,CO-3399,Jl. R.E Martadinata No. 2,0845-997891,jsiregar@yahoo.com,63768,Pontianak,Sulawesi Utara,Indonesia,South,US,PROD-1720,CAT-02,Office Supplies,SC-11,Binders,Binders - Harum,101.9456195,544.3896083,6,0.11,78.19792166,30.68,Low,2018
3400,ORD-2017-3400,13-Dec-17,19-Dec-17,December,First Class,CUST-2017-3400,"Candra Uyainah, S.Psi",Female,Consumer,CO-3400,Gg. Pacuan Kuda No. 5,0858-318799,tampuboloncinta@perum.sch.id,76627,Probolinggo,Sulawesi Tenggara,Indonesia,East,LATAM,PROD-1721,CAT-03,Technology,SC-05,Machines,Machines - Delectus,99.55645161,370.35,4,0.07,66.86,7.21,Low,2017
3401,ORD-2020-3401,11-Apr-20,21-Apr-20,April,First Class,CUST-2020-3401,Dr. Hasim Nainggolan,Male,Corporate,CO-3401,Jl. Gardujati No. 93,0845-889432,qtarihoran@pd.mil,69953,Pagaralam,Sumatera Selatan,Indonesia,East,LATAM,PROD-0710,CAT-02,Office Supplies,SC-11,Binders,Binders - Quis,136.2344059,1164.80417,9,0.05,198.840834,34.12,Low,2020
3402,ORD-2016-3402,05-Dec-16,15-Dec-16,December,First Class,CUST-2016-3402,"Candra Siregar, S.Gz",Female,Consumer,CO-3402,Jalan Jend. A. Yani No. 954,0840-694069,prasastakambali@hotmail.com,19264,Purwokerto,Sumatera Selatan,Indonesia,East,EMEA,PROD-1585,CAT-02,Office Supplies,SC-12,Paper,Paper - Dolorem,96.40698556,358.6339863,4,0.07,50.46679726,21.26,High,2016
3403,ORD-2016-3403,07-Dec-16,17-Dec-16,December,Second Class,CUST-2016-3403,Jaeman Ramadan,Female,Home Office,CO-3403,Gang Kendalsari No. 8,0823-246798,kpratama@gmail.com,12196,Pematangsiantar,Sulawesi Tenggara,Indonesia,East,APAC,PROD-1722,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Ea,91.285435,226.3878788,4,0.38,30.74757576,14.53,Medium,2016
3404,ORD-2018-3404,16-Oct-18,22-Oct-18,October,First Class,CUST-2018-3404,"Cut Almira Hidayanto, S.Ked",Female,Corporate,CO-3404,Gg. Gardujati No. 2,0883-193618,prastutilulut@pd.com,50461,Tangerang,Jawa Barat,Indonesia,West,US,PROD-0465,CAT-02,Office Supplies,SC-11,Binders,Binders - Explicabo,312.8437272,2440.181072,10,0.22,446.5962144,41.44,High,2018
3405,ORD-2019-3405,11-Jul-19,14-Jul-19,July,Second Class,CUST-2019-3405,Estiono Hutapea,Male,Consumer,CO-3405,Gang Laswi No. 6,0851-692445,bakianto67@yahoo.com,46117,Metro,Papua Barat,Indonesia,Central,EMEA,PROD-1678,CAT-03,Technology,SC-08,Accessories,Accessories - Reprehenderit,184.2298911,202.6528802,2,0.45,16.10057605,24.43,Critical,2019
3406,ORD-2017-3406,23-Mar-17,28-Mar-17,March,Standard Class,CUST-2017-3406,Puti Carla Dabukke,Male,Corporate,CO-3406,Jalan Ahmad Yani No. 27,0898-129404,tlaksmiwati@cv.ac.id,4744,Kota Administrasi Jakarta Selatan,Kalimantan Selatan,Indonesia,South,APAC,PROD-0374,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Qui,321.97165,399.244846,2,0.38,67.38896919,12.46,Medium,2017
3407,ORD-2016-3407,29-Mar-16,07-Apr-16,April,Second Class,CUST-2016-3407,"Dr. Widya Permadi, M.Farm",Female,Corporate,CO-3407,Gg. Gedebage Selatan No. 3,0859-673990,winda91@hotmail.com,61835,Kota Administrasi Jakarta Selatan,Sulawesi Selatan,Indonesia,East,APAC,PROD-1497,CAT-02,Office Supplies,SC-12,Paper,Paper - Repellendus,79.5049238,604.2374209,10,0.24,96.43748418,24.41,Low,2016
3408,ORD-2019-3408,02-Oct-19,06-Oct-19,October,Second Class,CUST-2019-3408,Indah Hastuti,Male,Consumer,CO-3408,Gg. Suryakencana No. 2,0827-244881,olivia55@pt.gov,45702,Tangerang,Kalimantan Barat,Indonesia,South,EMEA,PROD-0890,CAT-02,Office Supplies,SC-12,Paper,Paper - Voluptas,87.31469298,502.9326316,9,0.36,62.00652632,38.58,Medium,2019
3409,ORD-2018-3409,14-Sep-18,19-Sep-18,September,First Class,CUST-2018-3409,R. Carla Samosir,Female,Corporate,CO-3409,Jalan Jamika No. 9,0827-646807,gantar80@pt.or.id,61759,Padangpanjang,Maluku Utara,Indonesia,West,LATAM,PROD-1455,CAT-02,Office Supplies,SC-04,Art,Art - Reiciendis,141.7953246,616.8096622,5,0.13,114.3019324,9.06,Critical,2018
3410,ORD-2018-3410,17-Aug-18,21-Aug-18,August,Standard Class,CUST-2018-3410,Kamidin Usamah,Female,Consumer,CO-3410,Jalan R.E Martadinata No. 889,0810-460903,yhasanah@gmail.com,18508,Lhokseumawe,Sulawesi Selatan,Indonesia,West,LATAM,PROD-1723,CAT-03,Technology,SC-10,Phones,Phones - Expedita,71.94871795,392.84,6,0.09,65.618,12.95,Medium,2018
3411,ORD-2017-3411,25-Dec-17,30-Dec-17,December,Standard Class,CUST-2017-3411,Usyi Namaga,Female,Home Office,CO-3411,Gg. KH Amin Jasuta No. 91,0878-891457,jaswadiyuliarti@hotmail.com,82981,Pontianak,Papua Barat,Indonesia,East,LATAM,PROD-1153,CAT-03,Technology,SC-03,Copiers,Copiers - Dolores,75.75001399,621.1501147,10,0.18,85.32002294,38.91,Critical,2017
3412,ORD-2019-3412,15-Apr-19,21-Apr-19,April,Standard Class,CUST-2019-3412,"Fathonah Nasyidah, S.Ked",Female,Consumer,CO-3412,Jl. Kebonjati No. 8,0879-922275,bakijan30@yahoo.com,65575,Purwokerto,Kepulauan Bangka Belitung,Indonesia,Central,LATAM,PROD-0725,CAT-03,Technology,SC-05,Machines,Machines - Voluptatibus,161.8073885,894.7948584,7,0.21,141.8689717,37.09,High,2019
3413,ORD-2019-3413,11-Nov-19,14-Nov-19,November,Second Class,CUST-2019-3413,Daliono Novitasari,Male,Corporate,CO-3413,Jalan Antapani Lama No. 66,0834-791408,elonutama@pd.edu,37799,Manado,Bengkulu,Indonesia,West,US,PROD-0045,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Magni,96.99593777,354.0351729,5,0.27,53.12703457,17.68,Low,2019
3414,ORD-2020-3414,09-Nov-20,12-Nov-20,November,Same Day,CUST-2020-3414,Talia Rahmawati,Male,Corporate,CO-3414,Jl. Gegerkalong Hilir No. 98,0832-644050,psafitri@yahoo.com,20585,Pasuruan,Sulawesi Utara,Indonesia,East,APAC,PROD-1423,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Laudantium,410.4873475,233.9777881,1,0.43,39.67555761,7.12,Medium,2020
3415,ORD-2016-3415,09-Dec-16,17-Dec-16,December,First Class,CUST-2016-3415,"R. Daru Ardianto, M.Farm",Male,Consumer,CO-3415,Jalan Jakarta No. 7,0814-708459,salahudinbancar@cv.org,46355,Mojokerto,Sulawesi Selatan,Indonesia,East,LATAM,PROD-0283,CAT-01,Furniture,SC-01,Chairs,Chairs - Nisi,155.4341905,1336.734038,10,0.14,233.7668076,33.58,Low,2016
3416,ORD-2019-3416,31-Aug-19,10-Sep-19,September,First Class,CUST-2019-3416,"Hj. Jamalia Suryono, S.Gz",Male,Consumer,CO-3416,Jl. Kapten Muslihat No. 05,0830-613693,lazuardijail@gmail.com,23566,Sorong,Maluku Utara,Indonesia,East,APAC,PROD-1453,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Officia,117.5433118,70.52598709,1,0.4,1.485197418,12.62,Medium,2019
3417,ORD-2018-3417,05-Aug-18,13-Aug-18,August,Second Class,CUST-2018-3417,Cengkal Hidayat,Female,Home Office,CO-3417,Gang Sentot Alibasa No. 55,0898-948633,januarhartaka@cv.net.id,71940,Tidore Kepulauan,Banten,Indonesia,South,EMEA,PROD-1724,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Porro,217.5769231,791.98,4,0.09,151.186,7.21,High,2018
3418,ORD-2019-3418,13-Feb-19,21-Feb-19,February,First Class,CUST-2019-3418,Jaya Halimah,Male,Consumer,CO-3418,Jl. Cikutra Barat No. 646,0871-909705,tiranasyiah@pt.gov,26575,Cirebon,Kalimantan Utara,Indonesia,Central,US,PROD-1217,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Tempore,272.8613098,1394.321293,7,0.27,256.7042586,22.16,Low,2019
3419,ORD-2020-3419,17-Oct-20,20-Oct-20,October,First Class,CUST-2020-3419,"R. Nurul Astuti, M.Kom.",Female,Consumer,CO-3419,Jl. Jamika No. 930,0855-188356,cemeti11@yahoo.com,88621,Kupang,Kepulauan Riau,Indonesia,East,EMEA,PROD-0227,CAT-03,Technology,SC-05,Machines,Machines - Dolorum,405.1139177,401.0627786,1,0.01,47.17255571,33.04,Critical,2020
3420,ORD-2018-3420,08-Jan-18,18-Jan-18,January,Standard Class,CUST-2018-3420,"R. Maimunah Nurdiyanti, S.Pt",Male,Consumer,CO-3420,Gg. Jend. Sudirman No. 48,0866-215322,damumandasari@gmail.com,82155,Pasuruan,DKI Jakarta,Indonesia,South,APAC,PROD-1692,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Repellendus,109.9601845,633.3706625,9,0.36,116.0141325,10.66,Low,2018
3421,ORD-2020-3421,21-Feb-20,22-Feb-20,February,First Class,CUST-2020-3421,Bahuraksa Najmudin,Male,Corporate,CO-3421,Gang Gardujati No. 15,0887-703778,harimurti96@gmail.com,78315,Kendari,Kepulauan Bangka Belitung,Indonesia,West,LATAM,PROD-0416,CAT-03,Technology,SC-08,Accessories,Accessories - Recusandae,109.6862194,285.1841703,4,0.35,10.12683407,46.91,Critical,2020
3422,ORD-2020-3422,19-Aug-20,26-Aug-20,August,Same Day,CUST-2020-3422,"R.A. Silvia Yuliarti, M.Kom.",Male,Corporate,CO-3422,Gang Dipenogoro No. 1,0849-789087,alambanasitorus@cv.or.id,80482,Mojokerto,Lampung,Indonesia,East,LATAM,PROD-1169,CAT-03,Technology,SC-03,Copiers,Copiers - Dignissimos,355.1378486,433.2681753,2,0.39,51.43363506,35.22,Critical,2020
3423,ORD-2016-3423,16-Mar-16,17-Mar-16,March,Same Day,CUST-2016-3423,"Dadap Wasita, M.Farm",Male,Home Office,CO-3423,Jl. Rajawali Barat No. 7,0820-877741,anggriawanira@perum.edu,73782,Banjar,Nusa Tenggara Barat,Indonesia,Central,EMEA,PROD-0612,CAT-02,Office Supplies,SC-12,Paper,Paper - Necessitatibus,137.8289562,303.2237037,4,0.45,50.49474074,10.15,Critical,2016
3424,ORD-2017-3424,28-Jun-17,02-Jul-17,July,Standard Class,CUST-2017-3424,"Winda Pradipta, S.Kom",Male,Corporate,CO-3424,Gang Rumah Sakit No. 567,0890-190866,panca34@ud.go.id,2671,Kota Administrasi Jakarta Barat,Kepulauan Riau,Indonesia,South,LATAM,PROD-0430,CAT-03,Technology,SC-05,Machines,Machines - Ipsam,309.3383418,315.5251087,2,0.49,28.10502173,35,Critical,2017
3425,ORD-2016-3425,10-May-16,17-May-16,May,First Class,CUST-2016-3425,Winda Saputra,Male,Corporate,CO-3425,Gang Joyoboyo No. 2,0848-252857,hidayatbakidin@hotmail.com,79087,Kota Administrasi Jakarta Selatan,DI Yogyakarta,Indonesia,Central,APAC,PROD-1111,CAT-03,Technology,SC-03,Copiers,Copiers - Ut,122.6529471,797.2441561,10,0.35,147.7888312,11.66,Critical,2016
3426,ORD-2018-3426,23-Oct-18,02-Nov-18,November,Standard Class,CUST-2018-3426,dr. Galih Aryani,Male,Corporate,CO-3426,Gg. Bangka Raya No. 4,0836-344083,lazuardiulya@ud.org,32159,Dumai,Sulawesi Barat,Indonesia,West,US,PROD-0436,CAT-02,Office Supplies,SC-04,Art,Art - Aliquam,193.0541225,859.0908452,5,0.11,146.548169,25.27,Low,2018
3427,ORD-2016-3427,04-Nov-16,05-Nov-16,November,First Class,CUST-2016-3427,Ade Mustofa,Male,Consumer,CO-3427,Jalan Ronggowarsito No. 949,0823-105033,eluh83@hotmail.com,53389,Balikpapan,Gorontalo,Indonesia,West,EMEA,PROD-0011,CAT-03,Technology,SC-08,Accessories,Accessories - Velit,222.933094,980.9056138,5,0.12,156.3911228,39.79,Low,2016
3428,ORD-2016-3428,13-Jan-16,22-Jan-16,January,First Class,CUST-2016-3428,Ellis Pudjiastuti,Female,Home Office,CO-3428,Gg. Otto Iskandardinata No. 34,0893-796173,atamba@yahoo.com,43632,Madiun,Bali,Indonesia,South,LATAM,PROD-1725,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Et,116.6918605,602.13,6,0.14,89.366,31.06,High,2016
3429,ORD-2017-3429,26-Feb-17,03-Mar-17,March,Standard Class,CUST-2017-3429,"Zamira Siregar, S.Sos",Female,Home Office,CO-3429,Jalan Yos Sudarso No. 3,0886-314875,radenuwais@pt.or.id,34777,Bukittinggi,Papua Barat,Indonesia,Central,LATAM,PROD-0757,CAT-03,Technology,SC-03,Copiers,Copiers - Ipsam,46.7797619,32.74583333,1,0.3,-41.47083333,48.02,Critical,2017
3430,ORD-2020-3430,13-Aug-20,19-Aug-20,August,Same Day,CUST-2020-3430,Rahmi Maryati,Male,Home Office,CO-3430,Gg. Jend. Sudirman No. 171,0878-835596,rajasahardana@pt.ponpes.id,72603,Padang,Kalimantan Selatan,Indonesia,East,EMEA,PROD-0976,CAT-01,Furniture,SC-01,Chairs,Chairs - Cupiditate,435.4314266,2264.243418,10,0.48,411.8786837,40.97,Low,2020
3431,ORD-2016-3431,24-Jun-16,28-Jun-16,June,First Class,CUST-2016-3431,Drs. Ade Najmudin,Female,Corporate,CO-3431,Gang Pacuan Kuda No. 9,0810-453131,tediprastuti@hotmail.com,91787,Banda Aceh,Gorontalo,Indonesia,Central,US,PROD-0722,CAT-02,Office Supplies,SC-11,Binders,Binders - Officia,305.8840306,247.7660648,1,0.19,18.66321295,30.89,Critical,2016
3432,ORD-2020-3432,10-Oct-20,17-Oct-20,October,Standard Class,CUST-2020-3432,Juli Pangestu,Male,Consumer,CO-3432,Jl. Dipatiukur No. 7,0851-734712,mangunsongcici@gmail.com,16430,Manado,Bengkulu,Indonesia,East,APAC,PROD-0660,CAT-03,Technology,SC-05,Machines,Machines - Autem,57.98301037,398.9231114,8,0.14,43.70462227,36.08,Medium,2020
3433,ORD-2020-3433,01-Aug-20,05-Aug-20,August,First Class,CUST-2020-3433,Kambali Hidayanto,Female,Home Office,CO-3433,Jl. Medokan Ayu No. 502,0865-503928,ichahidayat@gmail.com,44697,Subulussalam,Nusa Tenggara Barat,Indonesia,South,LATAM,PROD-1550,CAT-03,Technology,SC-08,Accessories,Accessories - Sit,85.19942439,354.4296055,8,0.48,59.2359211,11.65,Critical,2020
3434,ORD-2020-3434,05-Apr-20,14-Apr-20,April,First Class,CUST-2020-3434,"Lala Wahyuni, S.Sos",Male,Corporate,CO-3434,Gang Raya Ujungberung No. 180,0890-936062,lantar48@yahoo.com,48718,Denpasar,Nusa Tenggara Barat,Indonesia,West,EMEA,PROD-1533,CAT-01,Furniture,SC-01,Chairs,Chairs - Aliquid,18.39231536,144.1957525,8,0.02,22.80915049,6.03,High,2020
3435,ORD-2019-3435,02-Jun-19,09-Jun-19,June,Second Class,CUST-2019-3435,"Akarsana Nasyidah, S.IP",Male,Home Office,CO-3435,Gang Jend. Sudirman No. 7,0832-442948,suartinigilda@hotmail.com,24274,Kota Administrasi Jakarta Utara,DKI Jakarta,Indonesia,South,APAC,PROD-0485,CAT-01,Furniture,SC-01,Chairs,Chairs - Qui,57.33054193,353.1561383,8,0.23,49.31122766,21.32,High,2019
3436,ORD-2020-3436,29-Nov-20,30-Nov-20,November,Same Day,CUST-2020-3436,Dian Santoso,Female,Corporate,CO-3436,Jalan Pasirkoja No. 1,0826-376046,jaiman96@hotmail.com,18592,Solok,Kalimantan Utara,Indonesia,West,US,PROD-1432,CAT-02,Office Supplies,SC-11,Binders,Binders - Hic,27.97831675,50.36097015,3,0.4,-14.89780597,24.97,Critical,2020
3437,ORD-2018-3437,30-Jun-18,08-Jul-18,July,First Class,CUST-2018-3437,Vino Laksita,Male,Corporate,CO-3437,Gang Cempaka No. 063,0842-412747,raisa61@hotmail.com,80634,Tasikmalaya,Nusa Tenggara Barat,Indonesia,South,LATAM,PROD-1726,CAT-02,Office Supplies,SC-04,Art,Art - Quo,14.26362297,96.85,7,0.03,-26.22,45.59,High,2018
3438,ORD-2016-3438,03-Jul-16,08-Jul-16,July,First Class,CUST-2016-3438,"Ir. Nadine Farida, S.E.",Male,Corporate,CO-3438,Gg. H.J Maemunah No. 62,0848-776199,kmardhiyah@perum.ponpes.id,45537,Kota Administrasi Jakarta Utara,Jawa Tengah,Indonesia,South,LATAM,PROD-1117,CAT-03,Technology,SC-05,Machines,Machines - Amet,149.6973735,835.3113441,6,0.07,146.3422688,20.72,Critical,2016
3439,ORD-2017-3439,22-Jan-17,01-Feb-17,February,First Class,CUST-2017-3439,R. Silvia Rahimah,Female,Corporate,CO-3439,Jalan Jayawijaya No. 707,0859-879129,nurdiyantieli@gmail.com,85822,Semarang,Kalimantan Tengah,Indonesia,West,US,PROD-1727,CAT-02,Office Supplies,SC-12,Paper,Paper - Magni,195.0621368,887.5327225,5,0.09,161.6765445,15.83,Low,2017
3440,ORD-2019-3440,04-Jun-19,14-Jun-19,June,Same Day,CUST-2019-3440,Gandewa Tamba,Male,Corporate,CO-3440,Gang Rajawali Timur No. 496,0854-921660,suryatmitina@yahoo.com,89391,Tual,Jawa Tengah,Indonesia,Central,APAC,PROD-0764,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Quaerat,270.6275112,162.3765067,1,0.4,16.95530135,15.52,Medium,2019
3441,ORD-2018-3441,05-Feb-18,06-Feb-18,February,Same Day,CUST-2018-3441,Ajiman Kusumo,Male,Consumer,CO-3441,Jl. Tebet Barat Dalam No. 0,0882-245808,amongagustina@gmail.com,72434,Bandung,Kepulauan Bangka Belitung,Indonesia,East,US,PROD-1728,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Voluptatibus,184.6403509,420.98,4,0.43,68.896,15.3,Medium,2018
3442,ORD-2019-3442,28-Jul-19,29-Jul-19,July,First Class,CUST-2019-3442,Cut Elma Irawan,Female,Home Office,CO-3442,Jalan Cikutra Barat No. 44,0867-281823,taliamandala@yahoo.com,43911,Denpasar,Jawa Timur,Indonesia,West,LATAM,PROD-1729,CAT-02,Office Supplies,SC-11,Binders,Binders - Ratione,223.268617,839.49,4,0.06,158.458,9.44,Low,2019
3443,ORD-2018-3443,31-Mar-18,03-Apr-18,April,Same Day,CUST-2018-3443,"H. Rudi Hassanah, S.Psi",Male,Consumer,CO-3443,Gg. Antapani Lama No. 85,0895-982555,elmapratiwi@yahoo.com,26196,Ternate,DI Yogyakarta,Indonesia,East,EMEA,PROD-1155,CAT-01,Furniture,SC-02,Tables,Tables - Natus,201.4824026,195.4379305,1,0.03,-7.202413903,46.29,Medium,2018
3444,ORD-2016-3444,24-Jul-16,29-Jul-16,July,Same Day,CUST-2016-3444,Tira Mandasari,Female,Home Office,CO-3444,Jalan Ciwastra No. 4,0849-117902,lmarbun@yahoo.com,94979,Padang,Jambi,Indonesia,West,APAC,PROD-1730,CAT-03,Technology,SC-03,Copiers,Copiers - Perspiciatis,235.7987129,292.390404,2,0.38,40.19808081,18.28,Medium,2016
3445,ORD-2018-3445,07-Nov-18,14-Nov-18,November,Second Class,CUST-2018-3445,Prasetyo Adriansyah,Female,Corporate,CO-3445,Gang H.J Maemunah No. 090,0834-819783,ayu30@ud.net,34375,Kupang,Sulawesi Barat,Indonesia,Central,LATAM,PROD-0707,CAT-03,Technology,SC-08,Accessories,Accessories - Porro,154.9862982,557.9506737,5,0.28,99.83013474,11.76,Critical,2018
3446,ORD-2018-3446,19-Nov-18,25-Nov-18,November,Same Day,CUST-2018-3446,Kezia Simanjuntak,Male,Corporate,CO-3446,Jl. Rungkut Industri No. 6,0859-303535,wsuryono@gmail.com,7318,Lhokseumawe,Kepulauan Riau,Indonesia,East,APAC,PROD-0361,CAT-01,Furniture,SC-02,Tables,Tables - Dolorem,172.8396594,750.1241218,7,0.38,109.8548244,40.17,High,2018
3447,ORD-2019-3447,28-Jan-19,29-Jan-19,January,First Class,CUST-2019-3447,Capa Wulandari,Male,Consumer,CO-3447,Jl. Suniaraja No. 44,0899-963646,nirawan@ud.co.id,40685,Tanjungbalai,Sumatera Utara,Indonesia,South,LATAM,PROD-1731,CAT-02,Office Supplies,SC-04,Art,Art - Commodi,475.2550505,522.7805556,2,0.45,65.65611111,38.9,High,2019
3448,ORD-2017-3448,22-Sep-17,24-Sep-17,September,Second Class,CUST-2017-3448,Gandewa Mandala,Male,Corporate,CO-3448,Jalan Pasteur No. 02,0811-996405,dhassanah@ud.id,97791,Serang,Kalimantan Barat,Indonesia,Central,US,PROD-1429,CAT-03,Technology,SC-10,Phones,Phones - Ut,82.18034898,357.4845181,5,0.13,51.11690361,20.38,Low,2017
3449,ORD-2019-3449,21-Feb-19,28-Feb-19,February,Same Day,CUST-2019-3449,"Cut Putri Suartini, S.Sos",Female,Consumer,CO-3449,Gg. Cikutra Timur No. 49,0854-311425,okta59@ud.mil.id,58119,Bogor,Kalimantan Timur,Indonesia,West,US,PROD-1129,CAT-01,Furniture,SC-01,Chairs,Chairs - Neque,182.87463,537.6514122,3,0.02,86.02028243,21.51,Critical,2019
3450,ORD-2018-3450,12-Feb-18,14-Feb-18,February,Same Day,CUST-2018-3450,Joko Farida,Female,Corporate,CO-3450,Gg. K.H. Wahid Hasyim No. 59,0854-949540,nasabprayoga@perum.ac.id,31145,Samarinda,Jawa Tengah,Indonesia,East,EMEA,PROD-0638,CAT-01,Furniture,SC-01,Chairs,Chairs - Voluptatibus,352.8526194,899.7741795,3,0.15,164.5648359,15.39,Critical,2018
3451,ORD-2016-3451,23-Sep-16,30-Sep-16,September,Same Day,CUST-2016-3451,Pranata Usamah,Female,Consumer,CO-3451,Jalan Ahmad Dahlan No. 954,0837-794229,uprayoga@pd.web.id,14548,Banjarbaru,Kalimantan Selatan,Indonesia,East,LATAM,PROD-1732,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Quis,319.0266554,516.8231818,3,0.46,84.11463636,19.25,Medium,2016
3452,ORD-2019-3452,19-Jun-19,20-Jun-19,June,Second Class,CUST-2019-3452,Oman Anggraini,Male,Corporate,CO-3452,Jalan Ir. H. Djuanda No. 1,0870-549801,nurainikenari@pd.go.id,39049,Palopo,Kalimantan Barat,Indonesia,South,EMEA,PROD-1733,CAT-01,Furniture,SC-01,Chairs,Chairs - Inventore,323.5217204,485.2825806,2,0.25,60.85651613,36.2,Medium,2019
3453,ORD-2016-3453,26-Mar-16,27-Mar-16,March,First Class,CUST-2016-3453,Himawan Maheswara,Male,Home Office,CO-3453,Gg. Kiaracondong No. 258,0824-132383,ywibowo@ud.mil,46611,Kotamobagu,Papua,Indonesia,South,US,PROD-1487,CAT-01,Furniture,SC-01,Chairs,Chairs - Eum,241.6991549,493.0662759,3,0.32,67.27325518,31.34,Critical,2016
3454,ORD-2019-3454,24-Jul-19,02-Aug-19,August,Same Day,CUST-2019-3454,Latika Hariyah,Female,Consumer,CO-3454,Gang Peta No. 312,0812-309962,aisyah56@gmail.com,7937,Cimahi,Kalimantan Barat,Indonesia,South,EMEA,PROD-1476,CAT-02,Office Supplies,SC-12,Paper,Paper - Id,191.2520001,1514.715841,9,0.12,289.7231681,13.22,High,2019
3455,ORD-2017-3455,17-Feb-17,23-Feb-17,February,Second Class,CUST-2017-3455,Sari Hidayanto,Male,Corporate,CO-3455,Jl. Raya Setiabudhi No. 785,0844-654491,tprabowo@ud.com,72382,Pontianak,Gorontalo,Indonesia,Central,US,PROD-0930,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Facere,114.7550717,550.8243443,8,0.4,95.56486885,14.6,Low,2017
3456,ORD-2020-3456,10-Jun-20,13-Jun-20,June,First Class,CUST-2020-3456,drg. Vicky Lestari,Female,Corporate,CO-3456,Jalan Rajawali Barat No. 8,0840-899607,jsamosir@perum.mil,29465,Padangpanjang,Banten,Indonesia,Central,EMEA,PROD-0942,CAT-03,Technology,SC-03,Copiers,Copiers - Tenetur,366.5673601,1275.654413,4,0.13,218.4808827,36.65,High,2020
3457,ORD-2016-3457,12-Nov-16,19-Nov-16,November,First Class,CUST-2016-3457,Empluk Rahayu,Female,Home Office,CO-3457,Gg. Tubagus Ismail No. 0,0869-670563,nabila68@pd.biz.id,17489,Semarang,Banten,Indonesia,Central,EMEA,PROD-1545,CAT-01,Furniture,SC-02,Tables,Tables - Cum,72.11195286,237.9694444,5,0.34,6.673888889,40.92,Low,2016
3458,ORD-2019-3458,03-Oct-19,08-Oct-19,October,Standard Class,CUST-2019-3458,Ajiono Zulaika,Female,Home Office,CO-3458,Jalan Kiaracondong No. 067,0860-916109,simon70@pt.mil.id,32147,Cimahi,Nusa Tenggara Timur,Indonesia,South,LATAM,PROD-0708,CAT-02,Office Supplies,SC-11,Binders,Binders - Ducimus,129.5210834,365.2494551,3,0.06,61.72989102,11.32,High,2019
3459,ORD-2018-3459,27-Sep-18,30-Sep-18,September,Same Day,CUST-2018-3459,T. Taswir Prasetyo,Male,Corporate,CO-3459,Jl. Ir. H. Djuanda No. 170,0818-330075,handayanimulyanto@yahoo.com,47994,Cilegon,Papua Barat,Indonesia,East,APAC,PROD-1734,CAT-02,Office Supplies,SC-12,Paper,Paper - Fugiat,386.534188,904.49,3,0.22,146.058,34.84,High,2018
3460,ORD-2017-3460,19-Feb-17,23-Feb-17,February,Standard Class,CUST-2017-3460,Dr. Ismail Purnawati,Female,Corporate,CO-3460,Gg. Moch. Toha No. 686,0856-875724,driyanti@gmail.com,86181,Pangkalpinang,Papua Barat,Indonesia,East,LATAM,PROD-0505,CAT-03,Technology,SC-10,Phones,Phones - Deserunt,284.9225142,2074.235904,8,0.09,372.7671807,42.08,Critical,2017
3461,ORD-2019-3461,22-Feb-19,26-Feb-19,February,First Class,CUST-2019-3461,Bakianto Rajata,Female,Home Office,CO-3461,Jl. Joyoboyo No. 26,0813-352913,harimurti30@yahoo.com,73954,Parepare,Nusa Tenggara Barat,Indonesia,East,LATAM,PROD-1735,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Libero,25.49548193,169.29,8,0.17,19.318,14.54,High,2019
3462,ORD-2020-3462,13-Jun-20,15-Jun-20,June,Second Class,CUST-2020-3462,Ir. Cahyo Simbolon,Male,Home Office,CO-3462,Gg. Otto Iskandardinata No. 18,0897-691850,chandra68@hotmail.com,70018,Probolinggo,Kepulauan Riau,Indonesia,Central,EMEA,PROD-1560,CAT-03,Technology,SC-03,Copiers,Copiers - Magnam,36.87076239,101.7633042,4,0.31,-13.38733916,33.74,Low,2020
3463,ORD-2018-3463,17-Jun-18,18-Jun-18,June,Standard Class,CUST-2018-3463,Sari Maryati,Male,Corporate,CO-3463,Gg. Surapati No. 61,0875-224745,rafi40@perum.biz.id,22538,Binjai,Sumatera Utara,Indonesia,South,APAC,PROD-0847,CAT-03,Technology,SC-10,Phones,Phones - Cupiditate,233.5550219,539.5121005,3,0.23,85.11242011,22.79,Critical,2018
